date,location,new_cases,new_deaths,total_cases,total_deaths,weekly_cases,weekly_deaths,biweekly_cases,biweekly_deaths
11/14/2020,United States,167761,1347,11008064,246946,1035756,7956,1842445,15194
11/15/2020,United States,136224,777,11144288,247723,1056908,8161,1873821,15475
11/16/2020,United States,162945,829,11307233,248552,1099280,8211,1951458,15731
11/17/2020,United States,163922,1721,11471155,250273,1122706,8514,1988264,15874
11/18/2020,United States,173177,1919,11644332,252192,1149257,8997,2056833,16678
11/19/2020,United States,191548,2053,11835880,254245,1175966,9846,2119027,17575
11/20/2020,United States,198297,1957,12034177,256202,1193874,10603,2189319,18293
11/21/2020,United States,179274,1619,12213451,257821,1205387,10875,2241143,18831
11/22/2020,United States,146784,1033,12360235,258854,1215947,11131,2272855,19292
11/23/2020,United States,174449,1101,12534684,259955,1227451,11403,2326731,19614
11/24/2020,United States,175514,2129,12710198,262084,1239043,11811,2361749,20325
11/25/2020,United States,183287,2263,12893485,264347,1249153,12155,2398410,21152
11/26/2020,United States,112322,1385,13005807,265732,1169927,11487,2345893,21333
11/27/2020,United States,208188,1549,13213995,267281,1179818,11079,2373692,21682
11/28/2020,United States,155533,1361,13369528,268642,1156077,10821,2361464,21696
11/29/2020,United States,140234,1036,13509762,269678,1149527,10824,2365474,21955
11/30/2020,United States,160570,1347,13670332,271025,1135648,11070,2363099,22473
12/1/2020,United States,188219,2547,13858551,273572,1148353,11488,2387396,23299
12/2/2020,United States,202557,2816,14061108,276388,1167623,12041,2416776,24196
12/3/2020,United States,223613,2956,14284721,279344,1278914,13612,2448841,25099
12/4/2020,United States,232785,2699,14517506,282043,1303511,14762,2483329,25841
12/5/2020,United States,215542,2355,14733048,284398,1363520,15756,2519597,26577
12/6/2020,United States,181012,1346,14914060,285744,1404298,16066,2553825,26890
12/7/2020,United States,194858,1606,15108918,287350,1438586,16325,2574234,27395
12/8/2020,United States,224492,2621,15333410,289971,1474859,16399,2623212,27887
12/9/2020,United States,222539,3183,15555949,293154,1494841,16766,2662464,28807
12/10/2020,United States,231515,2996,15787464,296150,1502743,16806,2781657,30418
12/11/2020,United States,239977,3418,16027441,299568,1509935,17525,2813446,32287
12/12/2020,United States,217585,2463,16245026,302031,1511978,17633,2875498,33389
12/13/2020,United States,187703,1628,16432729,303659,1518669,17915,2922967,33981
12/14/2020,United States,194821,1652,16627550,305311,1518632,17961,2957218,34286
12/15/2020,United States,209006,3119,16836556,308430,1503146,18459,2978005,34858
12/16/2020,United States,246700,3665,17083256,312095,1527307,18941,3022148,35707
12/17/2020,United States,239725,3502,17322981,315597,1535517,19447,3038260,36253
12/18/2020,United States,251969,2968,17574950,318565,1547509,18997,3057444,36522
12/19/2020,United States,191906,2656,17766856,321221,1521830,19190,3033808,36823
12/20/2020,United States,187819,1715,17954675,322936,1521946,19277,3040615,37192
12/21/2020,United States,199049,1921,18153724,324857,1526174,19546,3044806,37507
12/22/2020,United States,198011,3399,18351735,328256,1515179,19826,3018325,38285
12/23/2020,United States,229618,3421,18581353,331677,1498097,19582,3025404,38523
12/24/2020,United States,194204,2909,18775557,334586,1452576,18989,2988093,38436
12/25/2020,United States,97646,1428,18873203,336014,1298253,17449,2845762,36446
12/26/2020,United States,226288,1886,19099491,337900,1332635,16679,2854465,35869
12/27/2020,United States,155635,1429,19255126,339329,1300451,16393,2822397,35670
12/28/2020,United States,174634,2004,19429760,341333,1276036,16476,2802210,36022
12/29/2020,United States,200252,3633,19630012,344966,1278277,16710,2793456,36536
12/30/2020,United States,233684,3733,19863696,348699,1282343,17022,2780440,36604
12/31/2020,United States,235667,3481,20099363,352180,1323806,17594,2776382,36583
7/1/2020,Vietnam,0,,355,,3,0,20,0
7/2/2020,Vietnam,0,,355,,3,0,13,0
7/3/2020,Vietnam,0,,355,,2,0,6,0
7/4/2020,Vietnam,0,,355,,0,0,6,0
7/5/2020,Vietnam,0,,355,,0,0,6,0
7/6/2020,Vietnam,14,,369,,14,0,20,0
7/7/2020,Vietnam,0,,369,,14,0,20,0
7/8/2020,Vietnam,0,,369,,14,0,17,0
7/9/2020,Vietnam,0,,369,,14,0,17,0
7/10/2020,Vietnam,1,,370,,15,0,17,0
7/11/2020,Vietnam,0,,370,,15,0,15,0
7/12/2020,Vietnam,2,,372,,17,0,17,0
7/13/2020,Vietnam,1,,373,,4,0,18,0
7/14/2020,Vietnam,0,,373,,4,0,18,0
7/15/2020,Vietnam,8,,381,,12,0,26,0
7/16/2020,Vietnam,0,,381,,12,0,26,0
7/17/2020,Vietnam,1,,382,,12,0,27,0
7/18/2020,Vietnam,0,,382,,12,0,27,0
7/19/2020,Vietnam,1,,383,,11,0,28,0
7/20/2020,Vietnam,1,,384,,11,0,15,0
7/21/2020,Vietnam,17,,401,,28,0,32,0
7/22/2020,Vietnam,7,,408,,27,0,39,0
7/23/2020,Vietnam,4,,412,,31,0,43,0
7/24/2020,Vietnam,3,,415,,33,0,45,0
7/25/2020,Vietnam,2,,417,,35,0,47,0
7/26/2020,Vietnam,3,,420,,37,0,48,0
7/27/2020,Vietnam,11,,431,,47,0,58,0
7/28/2020,Vietnam,15,,446,,45,0,73,0
7/29/2020,Vietnam,13,,459,,51,0,78,0
7/30/2020,Vietnam,50,,509,,97,0,128,0
7/31/2020,Vietnam,49,3,558,3,143,3,176,3
8/1/2020,Vietnam,32,0,590,3,173,3,208,3
8/2/2020,Vietnam,31,3,621,6,201,6,238,6
8/3/2020,Vietnam,31,1,652,7,221,7,268,7
8/4/2020,Vietnam,20,1,672,8,226,8,271,8
8/5/2020,Vietnam,45,1,717,9,258,9,309,9
8/6/2020,Vietnam,33,1,750,10,241,10,338,10
8/7/2020,Vietnam,39,0,789,10,231,7,374,10
8/8/2020,Vietnam,23,0,812,10,222,7,395,10
8/9/2020,Vietnam,29,3,841,13,220,7,421,13
8/10/2020,Vietnam,6,2,847,15,195,8,416,15
8/11/2020,Vietnam,19,1,866,16,194,8,420,16
8/12/2020,Vietnam,17,2,883,18,166,9,424,18
8/13/2020,Vietnam,28,3,911,21,161,11,402,21
8/14/2020,Vietnam,19,1,930,22,141,12,372,19
8/15/2020,Vietnam,21,2,951,24,139,14,361,21
8/16/2020,Vietnam,13,0,964,24,123,11,343,18
8/17/2020,Vietnam,19,1,983,25,136,10,331,18
8/18/2020,Vietnam,6,1,989,26,123,10,317,18
8/19/2020,Vietnam,5,-1,994,25,111,7,277,16
8/20/2020,Vietnam,13,0,1007,25,96,4,257,15
8/21/2020,Vietnam,2,0,1009,25,79,3,220,15
8/22/2020,Vietnam,5,1,1014,26,63,2,202,16
8/23/2020,Vietnam,2,1,1016,27,52,3,175,14
8/24/2020,Vietnam,6,0,1022,27,39,2,175,12
8/25/2020,Vietnam,7,0,1029,27,40,1,163,11
8/26/2020,Vietnam,5,3,1034,30,40,5,151,12
8/27/2020,Vietnam,2,0,1036,30,29,5,125,9
8/28/2020,Vietnam,2,0,1038,30,29,5,108,8
8/29/2020,Vietnam,2,2,1040,32,26,6,89,8
8/30/2020,Vietnam,0,0,1040,32,24,5,76,8
8/31/2020,Vietnam,4,2,1044,34,22,7,61,9
9/1/2020,Vietnam,0,0,1044,34,15,7,55,8
9/2/2020,Vietnam,2,0,1046,34,12,4,52,9
9/3/2020,Vietnam,0,1,1046,35,10,5,39,10
9/4/2020,Vietnam,3,0,1049,35,11,5,40,10
9/5/2020,Vietnam,0,0,1049,35,9,3,35,9
9/6/2020,Vietnam,0,0,1049,35,9,3,33,8
9/7/2020,Vietnam,0,0,1049,35,5,1,27,8
9/8/2020,Vietnam,5,0,1054,35,10,1,25,8
9/9/2020,Vietnam,5,0,1059,35,13,1,25,5
9/10/2020,Vietnam,0,0,1059,35,13,0,23,5
9/11/2020,Vietnam,1,0,1060,35,11,0,22,5
9/12/2020,Vietnam,0,0,1060,35,11,0,20,3
9/13/2020,Vietnam,3,0,1063,35,14,0,23,3
9/14/2020,Vietnam,0,0,1063,35,14,0,19,1
9/15/2020,Vietnam,0,0,1063,35,9,0,19,1
9/16/2020,Vietnam,0,0,1063,35,4,0,17,1
9/17/2020,Vietnam,3,0,1066,35,7,0,20,0
9/18/2020,Vietnam,2,0,1068,35,8,0,19,0
9/19/2020,Vietnam,0,0,1068,35,8,0,19,0
9/20/2020,Vietnam,0,0,1068,35,5,0,19,0
9/21/2020,Vietnam,0,0,1068,35,5,0,19,0
9/22/2020,Vietnam,0,0,1068,35,5,0,14,0
9/23/2020,Vietnam,1,0,1069,35,6,0,10,0
9/24/2020,Vietnam,0,0,1069,35,3,0,10,0
9/25/2020,Vietnam,0,0,1069,35,1,0,9,0
9/26/2020,Vietnam,0,0,1069,35,1,0,9,0
9/27/2020,Vietnam,5,0,1074,35,6,0,11,0
9/28/2020,Vietnam,3,0,1077,35,9,0,14,0
9/29/2020,Vietnam,17,0,1094,35,26,0,31,0
9/30/2020,Vietnam,0,0,1094,35,25,0,31,0
10/1/2020,Vietnam,1,0,1095,35,26,0,29,0
10/2/2020,Vietnam,1,0,1096,35,27,0,28,0
10/3/2020,Vietnam,0,0,1096,35,27,0,28,0
10/4/2020,Vietnam,0,0,1096,35,22,0,28,0
10/5/2020,Vietnam,1,0,1097,35,20,0,29,0
10/6/2020,Vietnam,1,0,1098,35,4,0,30,0
10/7/2020,Vietnam,1,0,1099,35,5,0,30,0
10/8/2020,Vietnam,1,0,1100,35,5,0,31,0
10/9/2020,Vietnam,5,0,1105,35,9,0,36,0
10/10/2020,Vietnam,2,0,1107,35,11,0,38,0
10/11/2020,Vietnam,2,0,1109,35,13,0,35,0
10/12/2020,Vietnam,1,0,1110,35,13,0,33,0
10/13/2020,Vietnam,3,0,1113,35,15,0,19,0
10/14/2020,Vietnam,9,0,1122,35,23,0,28,0
10/15/2020,Vietnam,2,0,1124,35,24,0,29,0
10/16/2020,Vietnam,0,0,1124,35,19,0,28,0
10/17/2020,Vietnam,2,0,1126,35,19,0,30,0
10/18/2020,Vietnam,8,0,1134,35,25,0,38,0
10/19/2020,Vietnam,6,0,1140,35,30,0,43,0
10/20/2020,Vietnam,1,0,1141,35,28,0,43,0
10/21/2020,Vietnam,3,0,1144,35,22,0,45,0
10/22/2020,Vietnam,4,0,1148,35,24,0,48,0
10/23/2020,Vietnam,0,0,1148,35,24,0,43,0
10/24/2020,Vietnam,12,0,1160,35,34,0,53,0
10/25/2020,Vietnam,8,0,1168,35,34,0,59,0
10/26/2020,Vietnam,1,0,1169,35,29,0,59,0
10/27/2020,Vietnam,3,0,1172,35,31,0,59,0
10/28/2020,Vietnam,1,0,1173,35,29,0,51,0
10/29/2020,Vietnam,4,0,1177,35,29,0,53,0
10/30/2020,Vietnam,0,0,1177,35,29,0,53,0
10/31/2020,Vietnam,3,0,1180,35,20,0,54,0
11/1/2020,Vietnam,0,0,1180,35,12,0,46,0
11/2/2020,Vietnam,12,0,1192,35,23,0,52,0
11/3/2020,Vietnam,10,0,1202,35,30,0,61,0
11/4/2020,Vietnam,1,0,1203,35,30,0,59,0
11/5/2020,Vietnam,4,0,1207,35,30,0,59,0
11/6/2020,Vietnam,5,0,1212,35,35,0,64,0
11/7/2020,Vietnam,1,0,1213,35,33,0,53,0
11/8/2020,Vietnam,0,0,1213,35,33,0,45,0
11/9/2020,Vietnam,2,0,1215,35,23,0,46,0
11/10/2020,Vietnam,11,0,1226,35,24,0,54,0
11/11/2020,Vietnam,26,0,1252,35,49,0,79,0
11/12/2020,Vietnam,1,0,1253,35,46,0,76,0
11/13/2020,Vietnam,3,0,1256,35,44,0,79,0
11/14/2020,Vietnam,9,0,1265,35,52,0,85,0
11/15/2020,Vietnam,16,0,1281,35,68,0,101,0
11/16/2020,Vietnam,2,0,1283,35,68,0,91,0
11/17/2020,Vietnam,5,0,1288,35,62,0,86,0
11/18/2020,Vietnam,12,0,1300,35,48,0,97,0
11/19/2020,Vietnam,4,0,1304,35,51,0,97,0
11/20/2020,Vietnam,1,0,1305,35,49,0,93,0
11/21/2020,Vietnam,1,0,1306,35,41,0,93,0
11/22/2020,Vietnam,1,0,1307,35,26,0,94,0
11/23/2020,Vietnam,5,0,1312,35,29,0,97,0
11/24/2020,Vietnam,4,0,1316,35,28,0,90,0
11/25/2020,Vietnam,5,0,1321,35,21,0,69,0
11/26/2020,Vietnam,10,0,1331,35,27,0,78,0
11/27/2020,Vietnam,8,0,1339,35,34,0,83,0
11/28/2020,Vietnam,2,0,1341,35,35,0,76,0
11/29/2020,Vietnam,2,0,1343,35,36,0,62,0
11/30/2020,Vietnam,4,0,1347,35,35,0,64,0
12/1/2020,Vietnam,4,0,1351,35,35,0,63,0
12/2/2020,Vietnam,7,0,1358,35,37,0,58,0
12/3/2020,Vietnam,3,0,1361,35,30,0,57,0
12/4/2020,Vietnam,0,0,1361,35,22,0,56,0
12/5/2020,Vietnam,4,0,1365,35,24,0,59,0
12/6/2020,Vietnam,1,0,1366,35,23,0,59,0
12/7/2020,Vietnam,1,0,1367,35,20,0,55,0
12/8/2020,Vietnam,10,0,1377,35,26,0,61,0
12/9/2020,Vietnam,4,0,1381,35,23,0,60,0
12/10/2020,Vietnam,4,0,1385,35,24,0,54,0
12/11/2020,Vietnam,6,0,1391,35,30,0,52,0
12/12/2020,Vietnam,4,0,1395,35,30,0,54,0
12/13/2020,Vietnam,2,0,1397,35,31,0,54,0
12/14/2020,Vietnam,5,0,1402,35,35,0,55,0
12/15/2020,Vietnam,3,0,1405,35,28,0,54,0
12/16/2020,Vietnam,0,0,1405,35,24,0,47,0
12/17/2020,Vietnam,2,0,1407,35,22,0,46,0
12/18/2020,Vietnam,3,0,1410,35,19,0,49,0
12/19/2020,Vietnam,1,0,1411,35,16,0,46,0
12/20/2020,Vietnam,2,0,1413,35,16,0,47,0
12/21/2020,Vietnam,1,0,1414,35,12,0,47,0
12/22/2020,Vietnam,6,0,1420,35,15,0,43,0
12/23/2020,Vietnam,1,0,1421,35,16,0,40,0
12/24/2020,Vietnam,11,0,1432,35,25,0,47,0
12/25/2020,Vietnam,7,0,1439,35,29,0,48,0
12/26/2020,Vietnam,1,0,1440,35,29,0,45,0
12/27/2020,Vietnam,1,0,1441,35,28,0,44,0
12/28/2020,Vietnam,10,0,1451,35,37,0,49,0
12/29/2020,Vietnam,3,0,1454,35,34,0,49,0
12/30/2020,Vietnam,2,0,1456,35,35,0,51,0
12/31/2020,Vietnam,9,0,1465,35,33,0,58,0
